total dirs files folder_names file_names fo_and_fi_names repo_name
10 0.60 0.40 "Code Documents LaTeX Markdown Projects website " ".gitattributes .gitignore LICENSE.md README.md " ".gitattributes .gitignore Code Documents LICENSE.md LaTeX Markdown Projects README.md website " DaveBackus_Data_Bootcamp
8 0.50 0.50 "lectures msc resource_centers virtual_machine " ".gitignore LICENSE README.md syllabus.pdf " ".gitignore LICENSE README.md lectures msc resource_centers syllabus.pdf virtual_machine " softEcon_course
8 0.25 0.75 "docs {{ cookiecutter.repo_name }} " ".gitattributes .gitignore LICENSE README.md cookiecutter.json requirements.txt " ".gitattributes .gitignore LICENSE README.md cookiecutter.json docs requirements.txt {{ cookiecutter.repo_name }} " drivendata_cookiecutter-data-science
16 0.94 0.06 "tempDemos week1 week10 week11 week12 week13 week14 week2 week3 week4 week5 week6 week7 week8 week9 " "README.md " "README.md tempDemos week1 week10 week11 week12 week13 week14 week2 week3 week4 week5 week6 week7 week8 week9 " MIDS-scaling-up_coursework
10 0.50 0.50 "big-data-1 big-data-2 big-data-3 big-data-4 big-data-capstone " ".gitignore README.md big-data-2.zip big-data-3.zip big-data-4.zip " ".gitignore README.md big-data-1 big-data-2.zip big-data-2 big-data-3.zip big-data-3 big-data-4.zip big-data-4 big-data-capstone " words-sdsc_coursera
15 0.13 0.87 "emacs-tutor static " "README.md archive.html c-ide.html emacs-for-proglang.html emacs-tutor.html emacs-tutor2.html emacs-tutor3.html helm-eshell-history.gif helm-intro.html helm-projectile.html index.html setup-emacs-windows.html theindex.html " "README.md archive.html c-ide.html emacs-for-proglang.html emacs-tutor.html emacs-tutor emacs-tutor2.html emacs-tutor3.html helm-eshell-history.gif helm-intro.html helm-projectile.html index.html setup-emacs-windows.html static theindex.html " tuhdo_tuhdo
33 0.15 0.85 "author category images pages theme " "CNAME archives.html authors.html basic-tutorial-0.html basic-tutorial-1.html basic-tutorial-2.html basic-tutorial-3.html basic-tutorial-4.html basic-tutorial-5.html basic-tutorial-6.html basic-tutorial-7.html basic-tutorial-8.html blog-1.0-release.html blog-1.2-release.html blog-20150303.html blog-20150420.html blog-2016-plan.html categories.html faq.html index.html index2.html index3.html quantlib-tutorial.html talib-tutorial.html trader-tutorial-1.html trader-tutorial-2.html trader-tutorial-3.html ubuntu-tutorial.html " "CNAME archives.html author authors.html basic-tutorial-0.html basic-tutorial-1.html basic-tutorial-2.html basic-tutorial-3.html basic-tutorial-4.html basic-tutorial-5.html basic-tutorial-6.html basic-tutorial-7.html basic-tutorial-8.html blog-1.0-release.html blog-1.2-release.html blog-20150303.html blog-20150420.html blog-2016-plan.html categories.html category faq.html images index.html index2.html index3.html pages quantlib-tutorial.html talib-tutorial.html theme trader-tutorial-1.html trader-tutorial-2.html trader-tutorial-3.html ubuntu-tutorial.html " vnpy_vnpy
55 0.25 0.75 "_includes _layouts assignments code css evan exercise-solutions fall2016 fonts images js lecture-notes resources slides " ".gitignore CNAME Final_Topics Gemfile README.md TARecruitingClassroomSlidesforSummerFall2015.pdf TARecruitingClassroomSlidesforSummerFall2016.pdf TARecruitingSpring2017.pdf _config.yml api-guide.md breaks-fall2016.json checkstyle.md cs1331-style-guide.md cs1331.fall2016 cs1331.json cs1331.spring2017 customization-tips.md debugging.md environment-variables.html exercises.html fall2014.html fall2015.html fall2016.html fall2016.html.jinja2 favicon.ico index.html install-gradle.html install-java.html javadoc.md officehours.md policies.html redirect.html resources.html schedule.html spring2015.html spring2016.html spring2017-breaks.json spring2017.html spring2017.html.jinja2 syllabus.html text-editors.md " ".gitignore CNAME Final_Topics Gemfile README.md TARecruitingClassroomSlidesforSummerFall2015.pdf TARecruitingClassroomSlidesforSummerFall2016.pdf TARecruitingSpring2017.pdf _config.yml _includes _layouts api-guide.md assignments breaks-fall2016.json checkstyle.md code cs1331-style-guide.md cs1331.fall2016 cs1331.json cs1331.spring2017 css customization-tips.md debugging.md environment-variables.html evan exercise-solutions exercises.html fall2014.html fall2015.html fall2016.html fall2016.html.jinja2 fall2016 favicon.ico fonts images index.html install-gradle.html install-java.html javadoc.md js lecture-notes officehours.md policies.html redirect.html resources.html resources schedule.html slides spring2015.html spring2016.html spring2017-breaks.json spring2017.html spring2017.html.jinja2 syllabus.html text-editors.md " cs1331_cs1331
12 0.25 0.75 "_static _templates web " ".editorconfig .gitattributes .gitignore LICENSE Makefile README.md conf.py index.rst make.bat " ".editorconfig .gitattributes .gitignore LICENSE Makefile README.md _static _templates conf.py index.rst make.bat web " dyweb_course
4 0.50 0.50 "Lecture01-Installation Slides " "MacOS-InstallSteps.md README.md " "Lecture01-Installation MacOS-InstallSteps.md README.md Slides " jhu-ep-coursera_fullstack-course1-module1
11 0.00 1.00 "" ".Rhistory README.md TitanicDataAnalysis_Video1.R TitanicDataAnalysis_Video2.R TitanicDataAnalysis_Video3.R TitanicDataAnalysis_Video4.R TitanicDataAnalysis_Video5.R TitanicDataAnalysis_Video6.R TitanicDataAnalysis_Video7.R test.csv train.csv " ".Rhistory README.md TitanicDataAnalysis_Video1.R TitanicDataAnalysis_Video2.R TitanicDataAnalysis_Video3.R TitanicDataAnalysis_Video4.R TitanicDataAnalysis_Video5.R TitanicDataAnalysis_Video6.R TitanicDataAnalysis_Video7.R test.csv train.csv " EasyD_IntroToDataScience
32 0.00 1.00 "" "01_what_is_open_sci.md 02_organizing_data_tables.md 03_skills_for_open_sci.md 04_understanding_other_peoples_data_metadata.md 04a_DataReusePlanExercise.md 04b_Data_Reuse_Plan_Worksheet.md 04c_OpenDataChallengesQuickInfoSheet.md 05_data_creation_authorship.md 06_data.cleaning.md 07_grey_data_liberation.md 08_intro_to_R.md 09_open_licensing.md 10_projects_version_control_in_R.md 11_reproducibility.md 12_software_in_R_functions.md 13_authorship_in_collaboration.md 14_software_in_R_loops.md 15_sharing_data.md 16_adapting_other_peoples_code.md 17_academic_publishing.md 18_plotting_with_ggplot2.md 19_visualization_and_outreach.md 20_non-manuscript_research_products.md 21_crowdsourcing_public_engagement.md 22_submitting_manuscripts_to_journals.md 23_managing_collaborative_projects.md CONTRIBUTING.md Contributors.md README.md Syllabus.md assignment_list.md schedule.md " "01_what_is_open_sci.md 02_organizing_data_tables.md 03_skills_for_open_sci.md 04_understanding_other_peoples_data_metadata.md 04a_DataReusePlanExercise.md 04b_Data_Reuse_Plan_Worksheet.md 04c_OpenDataChallengesQuickInfoSheet.md 05_data_creation_authorship.md 06_data.cleaning.md 07_grey_data_liberation.md 08_intro_to_R.md 09_open_licensing.md 10_projects_version_control_in_R.md 11_reproducibility.md 12_software_in_R_functions.md 13_authorship_in_collaboration.md 14_software_in_R_loops.md 15_sharing_data.md 16_adapting_other_peoples_code.md 17_academic_publishing.md 18_plotting_with_ggplot2.md 19_visualization_and_outreach.md 20_non-manuscript_research_products.md 21_crowdsourcing_public_engagement.md 22_submitting_manuscripts_to_journals.md 23_managing_collaborative_projects.md CONTRIBUTING.md Contributors.md README.md Syllabus.md assignment_list.md schedule.md " cbahlai_OSRR_course
12 0.75 0.25 "pdfs week1 week2 week3 week4 week5 week6 week7 week8 " ".DS_Store .gitignore README.md " ".DS_Store .gitignore README.md pdfs week1 week2 week3 week4 week5 week6 week7 week8 " jtleek_dataanalysis
6 0.67 0.33 "Migrations Moody Predicates.playground SharedCode " "LICENSE.txt README.md " "LICENSE.txt Migrations Moody Predicates.playground README.md SharedCode " objcio_core-data
58 0.95 0.05 "Bokeh SQL-201 ab_testing adaboost-101 bandit-algorithms-101 bash-201 causal_inference-101 choosing-k-in-kmeans classical-stats-and-social-data-101 count-min-101 d3-101 d3-201 decision-trees-101 error_statistics-101 estimating_classes gis-tools-101 horizon-charts-101 iterators-generators-201 jq-102 k-means-101 kNN-101 kernel_smoothing logistic-regression-101 long-tail-distributions-001 matplotlib-201 max-likelihood-doodle ml-basis-expansion-101 model-selection-101 naive-bayes-classifier-101 network-igraph-101 networks-201 networks-202 networks-203 neural-networks-101 neural-networks-201 pandas-101 probgraphmodels-101 python-decorators-101 python-flask-basics python-interfaces python-logging-201 python-oop-101 python-unittest-101 python_multiprocessing refactoring-101 regex-101 sklearn-101 support-vector-machines-101 text-101 text-mining-with-sklearn-101 topic-modeling-101 topic-modeling-201 vector-spaces vertica-101 websockets-101 " ".gitignore LICENSE README.md " ".gitignore Bokeh LICENSE README.md SQL-201 ab_testing adaboost-101 bandit-algorithms-101 bash-201 causal_inference-101 choosing-k-in-kmeans classical-stats-and-social-data-101 count-min-101 d3-101 d3-201 decision-trees-101 error_statistics-101 estimating_classes gis-tools-101 horizon-charts-101 iterators-generators-201 jq-102 k-means-101 kNN-101 kernel_smoothing logistic-regression-101 long-tail-distributions-001 matplotlib-201 max-likelihood-doodle ml-basis-expansion-101 model-selection-101 naive-bayes-classifier-101 network-igraph-101 networks-201 networks-202 networks-203 neural-networks-101 neural-networks-201 pandas-101 probgraphmodels-101 python-decorators-101 python-flask-basics python-interfaces python-logging-201 python-oop-101 python-unittest-101 python_multiprocessing refactoring-101 regex-101 sklearn-101 support-vector-machines-101 text-101 text-mining-with-sklearn-101 topic-modeling-101 topic-modeling-201 vector-spaces vertica-101 websockets-101 " DrSkippy_Data-Science-45min-Intros
16 0.31 0.69 "bower_components data media scripts styles " ".bowerrc README.md bower.json datacon-handout.pdf favicon.ico handout.pdf ie.png index.html medialab-handout.pdf neasist-handout.pdf neasist-slides.pdf " ".bowerrc README.md bower.json bower_components data datacon-handout.pdf favicon.ico handout.pdf ie.png index.html media medialab-handout.pdf neasist-handout.pdf neasist-slides.pdf scripts styles " mbtaviz_mbtaviz
5 0.00 1.00 "" "DataScienceBook.txt MappingScripts.R MyMode.R README.md twitterSupport.R " "DataScienceBook.txt MappingScripts.R MyMode.R README.md twitterSupport.R " jmstanto_data-science-r
16 0.12 0.88 "assets presentations " "0_lecture.md 10_lecture.md 11_lecture.md 1_lecture.md 2_lecture.md 3_lecture.md 4_lecture.md 5_lecture.md 6_lecture.md 7_lecture.md 8_lecture.md 9_lecture.md README.md useful_links.md " "0_lecture.md 10_lecture.md 11_lecture.md 1_lecture.md 2_lecture.md 3_lecture.md 4_lecture.md 5_lecture.md 6_lecture.md 7_lecture.md 8_lecture.md 9_lecture.md README.md assets presentations useful_links.md " micrum_course
11 0.82 0.18 "1 - Data Scientist Toolbox 2 - R Programming 3 - Getting and Cleaning Data 4 - Exploratory Data Analysis 5 - Reproducible Research 6 - Statistical Inference 7 - Regression Models 8 - Practical Machine Learning 9 - Developing Data Products " ".Rhistory README.md " ".Rhistory 1 - Data Scientist Toolbox 2 - R Programming 3 - Getting and Cleaning Data 4 - Exploratory Data Analysis 5 - Reproducible Research 6 - Statistical Inference 7 - Regression Models 8 - Practical Machine Learning 9 - Developing Data Products README.md " chrisdaly_Data-Scientist-MOOC
