total dirs files folder_names file_names fo_and_fi_names repo_name
57 0.86 0.14 "93lucasp Beta-23 FranchiniMae Herokuapplinksw05d03 JDe-Lora Jehnean VienVan ajax-lab bog_app chencaleb cjyueh dChiamp danfaeh danielszeto erdw04d03 fix-issues-hw fuctionw01d3hw howellwho hw-w04-d04pizzap-place hw07d01 hwk04dd02sinatra-app hww07d02lab hww07d03 hww08d02calclab hww08d03phase-2 intro-angular-lab iteratorshw ivanzich jasminejeane jessicaahong lenayee7 library_app m0nq mcarter78 microblog microblogRefactor my-favorite-things nreddy216 nscalf561 practice_associationshw05d01 riderbright takshingli810 techbender-leslie testing thaddak0 ticTacToehw tnsherpa1 w04D04m2hw websitelabehw " ".DS_Store .gitignore FB ERD.graphml README.md bite-me-mongo-lab lib_app(weekend_lab) ruby-animals tunely " ".DS_Store .gitignore 93lucasp Beta-23 FB ERD.graphml FranchiniMae Herokuapplinksw05d03 JDe-Lora Jehnean README.md VienVan ajax-lab bite-me-mongo-lab bog_app chencaleb cjyueh dChiamp danfaeh danielszeto erdw04d03 fix-issues-hw fuctionw01d3hw howellwho hw-w04-d04pizzap-place hw07d01 hwk04dd02sinatra-app hww07d02lab hww07d03 hww08d02calclab hww08d03phase-2 intro-angular-lab iteratorshw ivanzich jasminejeane jessicaahong lenayee7 lib_app(weekend_lab) library_app m0nq mcarter78 microblog microblogRefactor my-favorite-things nreddy216 nscalf561 practice_associationshw05d01 riderbright ruby-animals takshingli810 techbender-leslie testing thaddak0 ticTacToehw tnsherpa1 tunely w04D04m2hw websitelabehw " sf-wdi-26_homework
10 0.80 0.20 "algo caspl data_structures intro ppl random spl web " ".gitignore README " ".gitignore README algo caspl data_structures intro ppl random spl web " dvirazulay_homework
26 0.88 0.12 "Cyndy528 DaniZaghian FrancescaLong HollisDayCheer KennPangilinan Laulaucia Racha_Bella TannedAlbino TicTacToe angelo2dot0 bgabot89 cd20202 jassaf jenniferkwok jshin8 kizersam krustacean lauraevans99 margauxwithanx mikeypawell mpcowles726 robwills127 willcauthen " ".DS_Store .gitignore README.md " ".DS_Store .gitignore Cyndy528 DaniZaghian FrancescaLong HollisDayCheer KennPangilinan Laulaucia README.md Racha_Bella TannedAlbino TicTacToe angelo2dot0 bgabot89 cd20202 jassaf jenniferkwok jshin8 kizersam krustacean lauraevans99 margauxwithanx mikeypawell mpcowles726 robwills127 willcauthen " sf-wdi-22-23_22-homework
14 0.79 0.21 "周末组 成员作业 第x组作业 第x组姜文 第一组 李树鹏 第七组彭洁 第三组尚子琪 第二组 第五组 张友轩 第六组 第四组_陈超 " ".gitignore homework_node7 index.txt " ".gitignore homework_node7 index.txt 周末组 成员作业 第x组作业 第x组姜文 第一组 李树鹏 第七组彭洁 第三组尚子琪 第二组 第五组 张友轩 第六组 第四组_陈超 " zhufengzhufeng_homework_node7
2 0.50 0.50 "tcc " "readme.txt " "readme.txt tcc " jpoehls_homework
2 1.00 0.00 "koans signup " "" "koans signup " christi3k_coursework
7 0.71 0.29 "homework0 homework1 homework2 homework4 homework5 " ".gitignore README.md " ".gitignore README.md homework0 homework1 homework2 homework4 homework5 " UTK-geog415-s15_homework
16 0.56 0.44 "app bin config db lib log public spec vendor " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public spec vendor " boothappdev-s15_homework_fortune_teller
30 0.90 0.10 "01.Arrays 02.MultiDArrayy 03.Methods 04.BroiniSistemi 05.ClassesAndObjects 06.Exception-Handling 07.TextReader 08.StringAndTextProcessing 09.OOP 10.OOPSecondPart 11.Extension Methods and LINQ 12.OOPP_1 13.OOPP_2 14.CommonTypeSystem 15.Formatting 16.NamingIdentifiers 17.Documentation 18.UsingVariablesDataAndExpressions 19.ControlStructures 22.Assertions-and-Exceptions-Homework 23.CodeTuningAndOptimization 24.UnitTests 25. Test-Driven-Development-Demo-Homework 26.Refactoring NbuCSharpProjectLatinToMorse TheHardestProject TicTacToeTeamCasper " ".gitattributes .gitignore README.md " ".gitattributes .gitignore 01.Arrays 02.MultiDArrayy 03.Methods 04.BroiniSistemi 05.ClassesAndObjects 06.Exception-Handling 07.TextReader 08.StringAndTextProcessing 09.OOP 10.OOPSecondPart 11.Extension Methods and LINQ 12.OOPP_1 13.OOPP_2 14.CommonTypeSystem 15.Formatting 16.NamingIdentifiers 17.Documentation 18.UsingVariablesDataAndExpressions 19.ControlStructures 22.Assertions-and-Exceptions-Homework 23.CodeTuningAndOptimization 24.UnitTests 25. Test-Driven-Development-Demo-Homework 26.Refactoring NbuCSharpProjectLatinToMorse README.md TheHardestProject TicTacToeTeamCasper " Bvaptsarov_Homework
4 0.50 0.50 "challenges tasks " "LICENSE README.md " "LICENSE README.md challenges tasks " fmi_go-homework
8 0.62 0.38 "AI ComputationalInvesting ML NLP Robotics " ".project .pydevproject README " ".project .pydevproject AI ComputationalInvesting ML NLP README Robotics " emilmont_Artificial-Intelligence-and-Machine-Learning
9 0.89 0.11 "ex1 ex2 ex3 ex4 ex5 ex6 ex7 ex8 " ".gitignore " ".gitignore ex1 ex2 ex3 ex4 ex5 ex6 ex7 ex8 " kaleko_CourseraML
11 0.82 0.18 "codyd dannb davisa josep mansiP parkerf ruddt ryanb ryanbl " ".gitignore README.md " ".gitignore README.md codyd dannb davisa josep mansiP parkerf ruddt ryanb ryanbl " codyduval_SES_Homework
7 0.43 0.57 ".idea Homework Solutions to homework " ".gitignore INFDEV02_3_exam_help1.pdf LICENSE README.md " ".gitignore .idea Homework INFDEV02_3_exam_help1.pdf LICENSE README.md Solutions to homework " hogeschool_INFDEV-Homework
8 0.62 0.38 "freecodecamp hackdesign pluralsight talentbuddy udacity " ".gitignore .travis.yml README.md " ".gitignore .travis.yml README.md freecodecamp hackdesign pluralsight talentbuddy udacity " ericdouglas_courses
33 0.94 0.06 "_Alex_Cheng _Andy_Timmons _Brooks_Swinnerton _Colin_Darretta _Daniel_Meagher _Danny_Truong _Darrell_Simmons _David_Saunders _Francisco_Quiroga _Gwan_Yip _Jared_Djuhar _Jim_Shook _Jorge_Urrutia _Max_Dana _Max_Miller _Michelle_Morgenbesser _Mike_Salvaris _Nick_Madrid _Nicolas_Tse _Nina_Saporta _North_Shutsharawan _Oleg_Jelezniakov _Oliver_Evans _Piroon_Tangnavarad _Polina_White _Rachel_Ober _Randy_Gretz _Serafina_Smith _Shi_Qing_Poh _Tonia_Sun _Tyler_Houle " "README.md create_folders.rb " "README.md _Alex_Cheng _Andy_Timmons _Brooks_Swinnerton _Colin_Darretta _Daniel_Meagher _Danny_Truong _Darrell_Simmons _David_Saunders _Francisco_Quiroga _Gwan_Yip _Jared_Djuhar _Jim_Shook _Jorge_Urrutia _Max_Dana _Max_Miller _Michelle_Morgenbesser _Mike_Salvaris _Nick_Madrid _Nicolas_Tse _Nina_Saporta _North_Shutsharawan _Oleg_Jelezniakov _Oliver_Evans _Piroon_Tangnavarad _Polina_White _Rachel_Ober _Randy_Gretz _Serafina_Smith _Shi_Qing_Poh _Tonia_Sun _Tyler_Houle create_folders.rb " ga-students_BEWD_NYC_9_Homework
24 0.96 0.04 "Akiva_Szental Alistair_Martin Ashley_Pettit Bevin_Sun Christie_Metson Christopher_Lee Emily_Bie Florian_Josef_Reheis Harry_Aydin Isha_Nagpal Johan_Codinha Karina_Thompson Keith_Chong LJ_Kenward Leo_You Marty_Brewster Matt_Mckenzie Nick_Wolf Paul_Salmon Pauliina_Solanne Pranati_Vyas ZOMBIES_for_DT katy_dattoma " "README.md " "Akiva_Szental Alistair_Martin Ashley_Pettit Bevin_Sun Christie_Metson Christopher_Lee Emily_Bie Florian_Josef_Reheis Harry_Aydin Isha_Nagpal Johan_Codinha Karina_Thompson Keith_Chong LJ_Kenward Leo_You Marty_Brewster Matt_Mckenzie Nick_Wolf Paul_Salmon Pauliina_Solanne Pranati_Vyas README.md ZOMBIES_for_DT katy_dattoma " mattswann_WDI6_MELB_homework
12 0.75 0.25 "HWTester StepicJavaHW01 StepicJavaHW02 StepicJavaHW03 StepicJavaHW04 StepicJavaHW05 StepicJavaHW06 StepicJavaHW07 TestExample " ".gitignore LICENSE README.md " ".gitignore HWTester LICENSE README.md StepicJavaHW01 StepicJavaHW02 StepicJavaHW03 StepicJavaHW04 StepicJavaHW05 StepicJavaHW06 StepicJavaHW07 TestExample " vitaly-chibrikov_homework_tester
2 0.00 1.00 "" "README.md hw2.py " "README.md hw2.py " raincoatrun_hw2
13 0.77 0.23 "ASP.NET MVC ASP.NET Web Forms C# part one C# part two Data structures and algorithms Databases High Quality Code OOP Web Services and Cloud Technologies Web " ".gitattributes .gitignore README.md " ".gitattributes .gitignore ASP.NET MVC ASP.NET Web Forms C# part one C# part two Data structures and algorithms Databases High Quality Code OOP README.md Web Services and Cloud Technologies Web " webdude21_Homework
15 0.93 0.07 "AI AlgorithmAndProgrammingExercise Assembly C++ C ComputerNetwork DataStructure HDOJ InterfaceTech Java OS OpenGL python usaco " "README.md " "AI AlgorithmAndProgrammingExercise Assembly C++ C ComputerNetwork DataStructure HDOJ InterfaceTech Java OS OpenGL README.md python usaco " zhaqiang_homework
2 0.50 0.50 "students " "README.asciidoc " "README.asciidoc students " nau-comp3320_homework00
2 0.50 0.50 "homework1 " "README.md " "README.md homework1 " ppx17_saas-homework-unittests
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " rails-decal_sp15-hw3
4 0.25 0.75 "HomeWork2AdvancedCSharpMultidimensionalArraysSetsDictionaries " "Hello Git.txt JustText.txt README.md " "Hello Git.txt HomeWork2AdvancedCSharpMultidimensionalArraysSetsDictionaries JustText.txt README.md " stilberk_HomeWork
9 0.56 0.44 "models node_modules public routes views " "Procfile README.md app.js package.json " "Procfile README.md app.js models node_modules package.json public routes views " redfern314_olinjs-5-hw
12 0.58 0.42 "data estimation logreg python-tutorials regression stat_test wrangling " ".gitignore CONTRIBUTING.md LICENSE PULL_REQUEST_TEMPLATE.md README.md " ".gitignore CONTRIBUTING.md LICENSE PULL_REQUEST_TEMPLATE.md README.md data estimation logreg python-tutorials regression stat_test wrangling " Pinafore_ds-hw
3 0.33 0.67 "yuyi " ".gitignore README.md " ".gitignore README.md yuyi " Spectop1017_homework
9 0.78 0.22 "digital_signal_processing logic machine_learning number_theory number_theory2 profproof proofprof " ".gitignore README.md " ".gitignore README.md digital_signal_processing logic machine_learning number_theory number_theory2 profproof proofprof " charmoniumQ_Homework
2 0.00 1.00 "" "README.md calc.rb " "README.md calc.rb " AmalHussein_ga-methods-calculator-homework
5 0.60 0.40 "Homework_1 Homework_2 Homework_3 " "README.md tutorial.zip " "Homework_1 Homework_2 Homework_3 README.md tutorial.zip " ssercpp12_Homework
2 1.00 0.00 ".idea src " "" ".idea src " OlegVolkov2016_HomeWork
10 0.80 0.20 "hw0 hw1 hw2 hw3 hw4 hw5 hw6 hw7 " ".gitignore README.md " ".gitignore README.md hw0 hw1 hw2 hw3 hw4 hw5 hw6 hw7 " DrexelCS360-201525_homeworks
4 0.75 0.25 "202 206 208 " "README.md " "202 206 208 README.md " UCS0065_20141103_homework
8 1.00 0.00 "GradeServer LastFMClient NumberListBuilder ReadWriteLock SongDataStructure SongStatistics TweetProcessor USFPeople " "" "GradeServer LastFMClient NumberListBuilder ReadWriteLock SongDataStructure SongStatistics TweetProcessor USFPeople " CS212-S16_homework
4 0.75 0.25 "data javaweb tmpHomework " ".DS_Store " ".DS_Store data javaweb tmpHomework " neatLines_Homework
13 0.92 0.08 "01Intro 02Installing 03MySQLMonitor 04ModelDesign 05BasicSQL 06DBStructures 07AdvancedQuerying 08DoingMore 09Privileges 10BackupsRecovery 11Options 12ConfigureTune " "README.md " "01Intro 02Installing 03MySQLMonitor 04ModelDesign 05BasicSQL 06DBStructures 07AdvancedQuerying 08DoingMore 09Privileges 10BackupsRecovery 11Options 12ConfigureTune README.md " Sheeri_mysql-marinate
7 0.57 0.43 "hhbuilder middleware proto slcsp " "COMMENTS COPYING README.md " "COMMENTS COPYING README.md hhbuilder middleware proto slcsp " adhocteam_homework
5 0.20 0.80 "spec " ".gitignore .rspec Gemfile Gemfile.lock " ".gitignore .rspec Gemfile Gemfile.lock spec " makersquare_ruby-course
12 0.75 0.25 "CS201 CS221 CS330 CS331 CS350 CS450 MATH151 PSYC222 SICP " ".gitignore .gitmodules README.markdown " ".gitignore .gitmodules CS201 CS221 CS330 CS331 CS350 CS450 MATH151 PSYC222 README.markdown SICP " ELLIOTTCABLE_Homework
1 1.00 0.00 "part_2 " "" "part_2 " boothappdev_week_2_homework
22 0.95 0.05 "14.15 14.27 18.06 18.100B 18.353 18.781 18.821 6.004 6.005 6.006 6.01 6.02 6.033 6.034-labs 6.046 6.854 6.857 6.885 6.UAP 6.UAT 8.012 " "latex-template.tex " "14.15 14.27 18.06 18.100B 18.353 18.781 18.821 6.004 6.005 6.006 6.01 6.02 6.033 6.034-labs 6.046 6.854 6.857 6.885 6.UAP 6.UAT 8.012 latex-template.tex " wangjohn_mit-courses
8 0.00 1.00 "" "LICENSE Perl Homework 1.md Perl Homework 2.md Perl Homework 3.md README.md SRR014849_1_short.fastq SRR014849_quality_issues.fastq homework_6.md " "LICENSE Perl Homework 1.md Perl Homework 2.md Perl Homework 3.md README.md SRR014849_1_short.fastq SRR014849_quality_issues.fastq homework_6.md " NGSAnalysisOnBeocatClass_homework
4 0.25 0.75 "src " "README.md TestPost1-output.txt cpe200-week8-hw.iml " "README.md TestPost1-output.txt cpe200-week8-hw.iml src " potikanond_cpe200-week8-hw
9 0.00 1.00 "" "Homework-0.ipynb Homework-1.ipynb Homework-2.ipynb Homework-3.ipynb Homework-4.ipynb Homework-5.ipynb README.md custom.css hotel_info.png " "Homework-0.ipynb Homework-1.ipynb Homework-2.ipynb Homework-3.ipynb Homework-4.ipynb Homework-5.ipynb README.md custom.css hotel_info.png " datascience16_homeworks
17 0.71 0.29 "6_Flags Almond Almost_There BlackCat Get_a_name Go_Gitters Onion_Dips blue_sharks brawny codeminions git_your_code_on my_group " ".gitattributes .gitignore Directions for HW due Next Wednesday the 18th about.html about.txt " ".gitattributes .gitignore 6_Flags Almond Almost_There BlackCat Directions for HW due Next Wednesday the 18th Get_a_name Go_Gitters Onion_Dips about.html about.txt blue_sharks brawny codeminions git_your_code_on my_group " miis-l10n_website-l10n_homework
2 0.50 0.50 "cs6110 " "README " "README cs6110 " shrike_homework
10 0.70 0.30 "Final Homework_1 Homework_2 Homework_5 Homework_6 Homework_7 Homework_8 " ".DS_Store LICENSE README.md " ".DS_Store Final Homework_1 Homework_2 Homework_5 Homework_6 Homework_7 Homework_8 LICENSE README.md " kirbs-_edX-Learning-From-Data-Solutions
19 0.95 0.05 "HW_1 HW_3 HW_4 HW_5 HW_6 HW_7-8 HW_9 JS_1-2 JS_11-12 JS_13-14 JS_15-16 JS_17-18 JS_3-4 JS_5-6 JS_7-8 JS_9-10 Offline_JS Тестовое " ".gitignore " ".gitignore HW_1 HW_3 HW_4 HW_5 HW_6 HW_7-8 HW_9 JS_1-2 JS_11-12 JS_13-14 JS_15-16 JS_17-18 JS_3-4 JS_5-6 JS_7-8 JS_9-10 Offline_JS Тестовое " TatkaRedchits_HomeWork
27 0.89 0.11 "Project 01 - SimpleStopWatch Project 02 - CustomFont Project 03 - PlayLocalVideo Project 04 - SnapChatMenu Project 05 - CarouselEffect Project 06 - MyLocation Project 07 - PullToRefresh Project 08 - RandomGradientColorMusic Project 09 - ImageScroller Project 09 -ImageScroller Project 10 - VideoBackground Project 11 - ClearTableViewCell Project 12 - LoginAnimation Project 13 - AnimateTableViewCell Project 14 - EmojiSlotMachine Project 15 -  AnimatedSplash Project 16 - SlideMenu Project 17 - TumblrMenu Project 18 - LimitCharacters Project 19 - CustomPullToRefresh Project 20 - CollectionViewAnimation Project 21 - SwipeableCell Project 22 - 3DTouchQuickAction Project 24 - MosaicLayout " ".DS_Store .gitignore README.md " ".DS_Store .gitignore Project 01 - SimpleStopWatch Project 02 - CustomFont Project 03 - PlayLocalVideo Project 04 - SnapChatMenu Project 05 - CarouselEffect Project 06 - MyLocation Project 07 - PullToRefresh Project 08 - RandomGradientColorMusic Project 09 - ImageScroller Project 09 -ImageScroller Project 10 - VideoBackground Project 11 - ClearTableViewCell Project 12 - LoginAnimation Project 13 - AnimateTableViewCell Project 14 - EmojiSlotMachine Project 15 -  AnimatedSplash Project 16 - SlideMenu Project 17 - TumblrMenu Project 18 - LimitCharacters Project 19 - CustomPullToRefresh Project 20 - CollectionViewAnimation Project 21 - SwipeableCell Project 22 - 3DTouchQuickAction Project 24 - MosaicLayout README.md " SwiftOldDriver_SwiftHomework
5 0.20 0.80 "src " ".gitignore LICENSE README.md build.xml " ".gitignore LICENSE README.md build.xml src " UCSB-CS56-M16_M16-lab06
7 0.57 0.43 "hw1 hw2 hw3 hw4 " ".gitignore LICENSE.txt README " ".gitignore LICENSE.txt README hw1 hw2 hw3 hw4 " rilian_saas-homework
8 0.88 0.12 "final hw00 hw01 hw02 hw03 hw04 hw05 " "README.md " "README.md final hw00 hw01 hw02 hw03 hw04 hw05 " cis198-2016f_homework
16 0.56 0.44 "app bin config db lib log public spec vendor " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public spec vendor " ruby-course-may-2014_homework2
35 0.80 0.20 "02_objects 04_arrays Alex_Shook Andrea_C Angie_Hickman Ashley_Edwards Brett_Lewis Chris_Kuruc Christian_Mendoza Dan_M Dan_Schanler Danielle_McDonnough Danielle_Schechter Deborah_Lora Emily_V Eric_Chen Joe_Burdick John_Macaluso Justin_Tanacredi Kathryn_Dasalla Kim_Balin RJ_Dabbar Renuka_Agarwal Sharilyn Yaritza_Rodriguez Yelimar_Rodriguez cohart marianne " ".gitignore README.md clone-image.png compare-across-forks.png fork-image.png hi_five pull-request-image.png " ".gitignore 02_objects 04_arrays Alex_Shook Andrea_C Angie_Hickman Ashley_Edwards Brett_Lewis Chris_Kuruc Christian_Mendoza Dan_M Dan_Schanler Danielle_McDonnough Danielle_Schechter Deborah_Lora Emily_V Eric_Chen Joe_Burdick John_Macaluso Justin_Tanacredi Kathryn_Dasalla Kim_Balin README.md RJ_Dabbar Renuka_Agarwal Sharilyn Yaritza_Rodriguez Yelimar_Rodriguez clone-image.png cohart compare-across-forks.png fork-image.png hi_five marianne pull-request-image.png " YelimarRodriguez_BEWD_NYC_5_Homework
2 0.00 1.00 "" "README.md hw1.pdf " "README.md hw1.pdf " Bogazici-CMPE548-Spring2016_Cmpe548-Assignment1
4 0.00 1.00 "" ".gitignore LICENSE README.md README.org " ".gitignore LICENSE README.md README.org " CSCI391_homework4
15 0.93 0.07 "weekend 第0组 灰太狼 第100组 第2组 姜福林 第4组 张义 第6组 牛志勇 第9组  申肖云 第一组 赵传祥 第七组 楚东洋 第三组-焦壮飞 第五组 孙一鸣 第八组 马子良 第八组 第十组 " ".gitignore " ".gitignore weekend 第0组 灰太狼 第100组 第2组 姜福林 第4组 张义 第6组 牛志勇 第9组  申肖云 第一组 赵传祥 第七组 楚东洋 第三组-焦壮飞 第五组 孙一鸣 第八组 马子良 第八组 第十组 " zhufengzhufeng_zhufeng_homework11
55 0.04 0.96 "temp webprogramming " ".gitignore README analyser.rb array_test.rb coloroutput.rb convert.rb convert_challenge.rb create_random_files.rb create_test_files.rb date_problem.rb dir_listing.rb dir_manip.rb dog.rb dragon.rb dtrconverter.rb explorenum.rb format_fixnum.rb gameboard.rb granny.rb hello.rb how_old.rb indiffhash.rb inserted_word.rb lastmodified.rb leap_year.rb lesson7exercise1.rb lesson7exercise1a.rb listing.rb loadsave.rb math_variation.rb mp3_info.rb multiplication_table.rb palindrome_finder.rb parse_a_string.rb parse_a_string_challenge.rb person.rb progress_bar.rb prompt.rb prompt_test_input.txt quizcalc.rb randomize_string.rb rectangle.rb repeat.rb repl.rb reset_files.rb shapes.rb show_dir_changes.rb test.txt test_sqr.txt testgameboard.rb text.txt timesdo.rb wrap.rb " ".gitignore README analyser.rb array_test.rb coloroutput.rb convert.rb convert_challenge.rb create_random_files.rb create_test_files.rb date_problem.rb dir_listing.rb dir_manip.rb dog.rb dragon.rb dtrconverter.rb explorenum.rb format_fixnum.rb gameboard.rb granny.rb hello.rb how_old.rb indiffhash.rb inserted_word.rb lastmodified.rb leap_year.rb lesson7exercise1.rb lesson7exercise1a.rb listing.rb loadsave.rb math_variation.rb mp3_info.rb multiplication_table.rb palindrome_finder.rb parse_a_string.rb parse_a_string_challenge.rb person.rb progress_bar.rb prompt.rb prompt_test_input.txt quizcalc.rb randomize_string.rb rectangle.rb repeat.rb repl.rb reset_files.rb shapes.rb show_dir_changes.rb temp test.txt test_sqr.txt testgameboard.rb text.txt timesdo.rb webprogramming wrap.rb " davidvgus_homework
6 0.67 0.33 "HW0 HW1 HW2 HW3 " ".gitignore README.md " ".gitignore HW0 HW1 HW2 HW3 README.md " harvard-cs205_cs205-homework
9 0.00 1.00 "" ".DS_Store .gitignore Procfile README.md index.js package.json requestHandlers.js router.js server.js " ".DS_Store .gitignore Procfile README.md index.js package.json requestHandlers.js router.js server.js " rbobbins_olinjs-1-hw
5 0.00 1.00 "" "1_planets.rb 2_geocoding.rb 3_weather.rb 4_directions.rb README.md " "1_planets.rb 2_geocoding.rb 3_weather.rb 4_directions.rb README.md " jdanzig_week1-homework
29 0.93 0.07 "_Alex_Buell _Benjamin_Ellis _Chris_Brown _Greg_Takayama _Hannah_Oppenheimer _James_Barnes _James_Malley _Jennifer_Spriggs _Jennifer_Webb _Jonathan_Lerner _Kellye_Greene _Manjari_Kumar _Mariana_Souza _Matthew_Ferreira _Michael_Shields _Mike_Lewis _Mike_OSullivan _Natali_Toupin _Nick_Phillips _Oleg_Moshkovich _Pamela_Boone _Patsy_Walsh _Philip_Reichen _Rachel_Wu _Ranny_Ma _Roxanne_Gaudiel _Susan_Lynch " ".DS_Store .gitignore " ".DS_Store .gitignore _Alex_Buell _Benjamin_Ellis _Chris_Brown _Greg_Takayama _Hannah_Oppenheimer _James_Barnes _James_Malley _Jennifer_Spriggs _Jennifer_Webb _Jonathan_Lerner _Kellye_Greene _Manjari_Kumar _Mariana_Souza _Matthew_Ferreira _Michael_Shields _Mike_Lewis _Mike_OSullivan _Natali_Toupin _Nick_Phillips _Oleg_Moshkovich _Pamela_Boone _Patsy_Walsh _Philip_Reichen _Rachel_Wu _Ranny_Ma _Roxanne_Gaudiel _Susan_Lynch " ga-students_bewd_10_nyc_homework
3 0.67 0.33 "hw1.playground swift.playground " "README.md " "README.md hw1.playground swift.playground " evagnostic_ios-decal-hw1
11 0.27 0.73 "doubly linked_list mergesort_golf " "Makefile a.out homework.cpp hw4.cpp hw5.cpp hw6-2.cpp hw6.cpp while.cpp " "Makefile a.out doubly homework.cpp hw4.cpp hw5.cpp hw6-2.cpp hw6.cpp linked_list mergesort_golf while.cpp " azariosays_homework
5 0.60 0.40 "gem_example hw1 hw2 " ".travis.yml check.sh " ".travis.yml check.sh gem_example hw1 hw2 " zxftr45_kottans_2016_homeworks
11 0.82 0.18 "112 205 211 214 314 336 344 myth scratch " ".gitignore README.md " ".gitignore 112 205 211 214 314 336 344 README.md myth scratch " wzb56_homework
10 0.90 0.10 "2011-spring-Compiler 2011-spring-ComputerNetwork 2012-fall-Complexity 2012-fall-I-Ching 2012-spring-Economics 2012-spring-FinancialComputing 2013-fall-BigDataSystem 2013-fall-MachineLearning 2013-spring-MusicSignalAnalysisRetrieval " "README.md " "2011-spring-Compiler 2011-spring-ComputerNetwork 2012-fall-Complexity 2012-fall-I-Ching 2012-spring-Economics 2012-spring-FinancialComputing 2013-fall-BigDataSystem 2013-fall-MachineLearning 2013-spring-MusicSignalAnalysisRetrieval README.md " qcl_ntu-homeworks
18 0.44 0.56 "mlclass-ex1 mlclass-ex2 mlclass-ex3 mlclass-ex4 mlclass-ex5 mlclass-ex6 mlclass-ex7 mlclass-ex8 " ".gitignore ex1.pdf ex2.pdf ex3.pdf ex4.pdf ex5.pdf ex6.pdf ex7.pdf ex8.pdf octave-core " ".gitignore ex1.pdf ex2.pdf ex3.pdf ex4.pdf ex5.pdf ex6.pdf ex7.pdf ex8.pdf mlclass-ex1 mlclass-ex2 mlclass-ex3 mlclass-ex4 mlclass-ex5 mlclass-ex6 mlclass-ex7 mlclass-ex8 octave-core " Swizec_ml-class-homework
1 0.00 1.00 "" "README.md " "README.md " web-programming-2016s_2
12 0.83 0.17 "Homework01 Homework02 Homework03 Homework04 Homework05 Homework06 Homework06b Homework07 Homework08 Homework09 " ".gitignore README.md " ".gitignore Homework01 Homework02 Homework03 Homework04 Homework05 Homework06 Homework06b Homework07 Homework08 Homework09 README.md " joelburton_Homework
6 0.33 0.67 "cache src " "README.md bootstrap.php composer.json composer.lock " "README.md bootstrap.php cache composer.json composer.lock src " milan-kaszas-doclerholding_candidate_practical_homework_refactoring
17 0.82 0.18 ".settings BigBangDoubly CellPhoneNetwork FactorialOfHundredThreads FolderCopyByExt HowManyTimesCharacterIsUsed ListAdd10ValuesDelete1,2,Last MultithreadSumOfElementsInArray StudentArrayList StudentsArePersons! StudentsArePersonsImproved StudentsWithSaveToFileOption TwoFilesToOne src " ".classpath .gitignore .project " ".classpath .gitignore .project .settings BigBangDoubly CellPhoneNetwork FactorialOfHundredThreads FolderCopyByExt HowManyTimesCharacterIsUsed ListAdd10ValuesDelete1,2,Last MultithreadSumOfElementsInArray StudentArrayList StudentsArePersons! StudentsArePersonsImproved StudentsWithSaveToFileOption TwoFilesToOne src " EvgeniyViktorov_homework
12 0.42 0.58 "kernel qemu toolchain u-boot user " ".cproject .gitignore .project Makefile README.md config.mk doxyfile " ".cproject .gitignore .project Makefile README.md config.mk doxyfile kernel qemu toolchain u-boot user " rellermeyer_course_os
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " boothappdev-s15_week_2_homework
25 0.64 0.36 "mabin 万华 周末组 第0组 灰太狼 第1组 第2组 王晨 第4组 马宾 第5组 张亚梅 第6组 张世玉 第七组 马英 第三组 樊艳红 第三组才华作业 第九组 姜志成 第八组 顾佳伟 第十一组 艾先凯 第十组 " ".gitignore 1.html 2.html good.txt in.txt index.txt indexof.txt 才华作业.txt 新建 Adobe Photoshop 图像.psd " ".gitignore 1.html 2.html good.txt in.txt index.txt indexof.txt mabin 万华 周末组 才华作业.txt 新建 Adobe Photoshop 图像.psd 第0组 灰太狼 第1组 第2组 王晨 第4组 马宾 第5组 张亚梅 第6组 张世玉 第七组 马英 第三组 樊艳红 第三组才华作业 第九组 姜志成 第八组 顾佳伟 第十一组 艾先凯 第十组 " zhufengzhufeng_zhufeng_homework9
23 0.87 0.13 "BreanaMarie Jojoucsd RandeeStafford annieredmond1 brendanbohn costajohnt eanzalone ekingan isomdurm jeehyekim jorgeRafaelSJ jvbarisone89 meredithisme mianzain miekmiek natashaslprice noel-arce ryichang smaupin starface999 " ".DS_Store .gitignore README.md " ".DS_Store .gitignore BreanaMarie Jojoucsd README.md RandeeStafford annieredmond1 brendanbohn costajohnt eanzalone ekingan isomdurm jeehyekim jorgeRafaelSJ jvbarisone89 meredithisme mianzain miekmiek natashaslprice noel-arce ryichang smaupin starface999 " sf-wdi-22-23_23-homework
